,date,year,moex_index,rts_index,ofz_10y_yield_pct,ruonia_pct,usd_rub,moex_trading_halted,brent_usd_bbl,urals_usd_bbl,espo_usd_bbl,urals_brent_spread_usd,espo_brent_spread_usd,ttf_gas_eur_mwh,wheat_usd_t,urea_usd_t,aluminium_usd_t,t_idx,moex_ret,rts_ret,rub_ret,brent_ret,urals_disc_chg,espo_disc_chg,ofz_chg
99,2014-05-20,2014,1440.0,1242.72,7.66,7.52,34.55,0,112.29,109.27,111.28,3.03,1.02,17.73,236.42,316.43,1975.06,99,0.018220546113528968,0.0181156578276509,0.008720985505444645,0.02717141476196705,-0.16000000000000014,-1.02,0.5800000000000001
100,2014-05-21,2014,1446.0,1248.2,6.82,7.69,34.73,0,109.48,110.96,108.9,-1.49,0.58,18.31,249.87,344.19,1829.05,100,0.004158010148663571,0.0043999878286049565,0.0051963165423036806,-0.02534292641196867,-4.52,-0.44000000000000006,-0.8399999999999999
101,2014-05-22,2014,1404.0,1211.79,7.3,7.47,34.88,0,112.07,108.77,110.92,3.3,1.15,21.87,242.73,323.56,1947.88,101,-0.029475818132953968,-0.02960390820993286,0.004309732284796475,0.023381791891457837,4.79,0.57,0.47999999999999954
102,2014-05-23,2014,1399.0,1207.56,7.53,7.62,34.79,0,110.31,110.95,108.74,-0.64,1.57,21.14,256.22,355.12,1882.22,102,-0.003567609920274606,-0.003496810556767649,-0.0025836098769285165,-0.0158290920826456,-3.94,0.42000000000000015,0.23000000000000043
103,2014-05-26,2014,1412.0,1218.91,8.23,7.58,34.97,0,110.25,112.42,107.77,-2.16,2.49,17.49,254.09,309.58,1880.6,103,0.009249443387705725,0.009355222013362585,0.005160561911433881,-0.0005440696543352885,-1.52,0.9200000000000002,0.7000000000000002
104,2014-05-27,2014,1435.0,1239.19,6.83,7.55,34.35,0,111.33,112.9,110.07,-1.57,1.26,15.0,240.73,303.63,1892.67,104,0.016157710140534576,0.016500923601092232,-0.017888532406926227,0.009748249413660481,0.5900000000000001,-1.2300000000000002,-1.4000000000000004
105,2014-05-28,2014,1425.0,1230.55,7.38,7.54,34.85,0,109.38,109.52,108.73,-0.14,0.65,17.54,255.01,320.21,1878.23,105,-0.006993035490970634,-0.006996716453457452,0.014451118538174601,-0.017670705821989152,1.4300000000000002,-0.61,0.5499999999999998
106,2014-05-29,2014,1408.0,1216.42,9.13,7.71,35.31,0,110.79,111.59,108.08,-0.81,2.71,23.32,235.22,322.72,1936.55,106,-0.012001555984763712,-0.011549105266315252,0.013113072733762277,0.012808459613954604,-0.67,2.06,1.7500000000000009
107,2014-05-30,2014,1432.0,1237.33,7.54,7.64,34.74,0,111.2,114.64,109.45,-3.44,1.76,22.78,249.25,318.54,1905.09,107,0.016901810802603556,0.01704371364091095,-0.016274449127336332,0.0036938642839006164,-2.63,-0.95,-1.5900000000000007
108,2014-06-02,2014,1418.0,1220.82,6.99,7.68,34.87,0,113.56,113.62,112.81,-0.07,0.75,20.27,256.19,311.14,1936.73,108,-0.009824640428518272,-0.013433068172968632,0.0037350998746008557,0.021000949788288814,3.37,-1.01,-0.5499999999999998
109,2014-06-03,2014,1413.0,1212.11,8.38,7.71,35.12,0,110.97,112.88,109.47,-1.91,1.5,19.64,245.92,336.16,1926.45,109,-0.00353232440754514,-0.007160121509055095,0.007143908079356276,-0.023071437092298197,-1.8399999999999999,0.75,1.3900000000000006
110,2014-06-04,2014,1387.0,1185.21,6.78,7.67,34.95,0,112.79,112.55,112.69,0.24,0.09,21.97,261.68,324.63,1943.49,110,-0.018571962369696493,-0.02244266852846355,-0.004852300087096584,0.016267788139352923,2.15,-1.41,-1.6000000000000005
111,2014-06-05,2014,1400.0,1192.07,8.87,7.56,34.96,0,111.97,109.17,111.67,2.8,0.3,22.26,250.93,312.58,1900.52,111,0.009329095288518552,0.005771317674926557,0.0002860821075154618,-0.007296704379720076,2.5599999999999996,0.21,2.089999999999999
112,2014-06-06,2014,1445.0,1226.4,7.27,7.53,35.37,0,115.06,111.31,113.2,3.75,1.86,23.59,248.4,297.76,1992.08,112,0.03163708494318307,0.028391756824330372,0.011659452430054618,0.027222753163042235,0.9500000000000002,1.56,-1.5999999999999996
113,2014-06-09,2014,1403.0,1177.77,7.15,7.8,35.27,0,114.14,109.59,112.81,4.55,1.34,17.95,258.76,327.02,1911.66,113,-0.029496520444071805,-0.040460228589055625,-0.002831258969428596,-0.0080279663265852,0.7999999999999998,-0.52,-0.11999999999999922
114,2014-06-10,2014,1392.0,1164.02,9.11,7.7,35.98,0,113.35,109.22,112.97,4.13,0.37,17.34,238.13,327.96,1930.22,114,-0.007871239208095737,-0.011743288694193055,0.01993048427442634,-0.0069453881550245455,-0.41999999999999993,-0.9700000000000001,1.959999999999999
115,2014-06-11,2014,1400.0,1167.07,9.28,7.7,36.16,0,114.04,110.21,112.04,3.83,2.0,19.53,246.37,316.03,1998.45,115,0.005730674708984473,0.0026168030753392912,0.004990307001588423,0.006068887090934005,-0.2999999999999998,1.63,0.16999999999999993
116,2014-06-12,2014,1408.0,1169.12,8.81,7.84,35.66,0,110.43,110.23,109.38,0.2,1.05,23.46,234.84,325.02,1882.03,116,0.005698021114637797,0.001754994693212275,-0.013923923088981383,-0.03216742798543226,-3.63,-0.95,-0.46999999999999886
117,2014-06-13,2014,1420.0,1174.88,7.49,7.62,36.3,0,109.95,110.75,107.37,-0.8,2.58,23.57,250.35,337.46,1981.62,117,0.008486613877319193,0.00491468566039277,0.017788128835810824,-0.004356119058269492,-1.0,1.53,-1.3200000000000003
118,2014-06-16,2014,1412.0,1156.42,8.25,7.52,36.57,0,115.79,106.78,114.52,9.0,1.27,19.17,253.55,350.46,1930.64,118,-0.005649732542119423,-0.01583698865705241,0.007410490890484844,0.05175248862341153,9.8,-1.31,0.7599999999999998
119,2014-06-17,2014,1389.0,1133.77,10.02,7.59,37.19,0,116.5,108.81,114.61,7.7,1.89,19.56,242.88,336.63,1966.32,119,-0.016423075298843237,-0.019780663199176374,0.016811675775688872,0.006113067381574133,-1.2999999999999998,0.6199999999999999,1.7699999999999996
120,2014-06-18,2014,1421.0,1155.72,7.97,7.7,37.27,0,112.4,110.19,110.12,2.2,2.28,21.13,257.57,321.06,1968.18,120,0.02277678534275651,0.019175163513701854,0.0021488055541882822,-0.03582733554616446,-5.5,0.3899999999999999,-2.05
121,2014-06-19,2014,1412.0,1144.61,10.0,7.76,37.26,0,114.73,109.35,112.19,5.38,2.54,25.4,255.41,300.06,1861.32,121,-0.006353710043913274,-0.00965955874736757,-0.0002683483177245982,0.020517604351460328,3.1799999999999997,0.26000000000000023,2.0300000000000002
122,2014-06-20,2014,1390.0,1122.74,8.64,7.86,37.5,0,116.47,108.53,114.77,7.94,1.7,15.71,260.81,318.88,1909.75,122,-0.01570339192844994,-0.01929184138751694,0.006420567802922772,0.015052187303508546,2.5600000000000005,-0.8400000000000001,-1.3599999999999994
123,2014-06-23,2014,1392.0,1113.07,9.5,7.84,37.41,0,116.74,105.77,114.32,10.97,2.42,24.76,240.22,299.35,1939.53,123,0.0014378147696278987,-0.00865016284627007,-0.002402884616310441,0.0023155106610852627,3.0300000000000002,0.72,0.8599999999999994
124,2014-06-24,2014,1403.0,1118.22,7.48,7.58,37.73,0,113.78,106.58,112.36,7.2,1.42,20.81,257.08,310.28,1980.38,124,0.007871239208095737,0.004616171941010272,0.0085174856161645,-0.025682480453143697,-3.7700000000000005,-1.0,-2.0199999999999996
125,2014-06-25,2014,1410.0,1119.97,9.43,8.01,37.7,0,113.76,105.87,111.2,7.9,2.56,16.17,248.84,337.8,1970.94,125,0.004976903269753308,0.0015637638954819622,-0.0007954395222542487,-0.0001757932675712226,0.7000000000000002,1.1400000000000001,1.9499999999999993
126,2014-06-26,2014,1366.0,1081.21,9.44,7.76,37.6,0,113.66,106.93,112.12,6.72,1.53,24.43,250.04,334.93,1958.23,126,-0.03170294324147882,-0.03522111487397783,-0.002656044058116258,-0.0008794301859547105,-1.1800000000000006,-1.03,0.009999999999999787
127,2014-06-27,2014,1391.0,1097.52,9.08,7.9,38.06,0,114.61,106.45,112.0,8.17,2.61,22.41,249.34,307.83,1855.09,127,0.018136151792707444,0.014972304675776371,0.012159811472154836,0.00832352463963204,1.4500000000000002,1.0799999999999998,-0.35999999999999943
128,2014-06-30,2014,1387.0,1082.86,9.69,7.87,38.39,0,118.08,106.08,117.39,12.0,0.69,16.9,268.6,306.75,1811.96,128,-0.0028797716086117475,-0.013447399917859038,0.008633147144702757,0.02982730034355452,3.83,-1.92,0.6099999999999994
129,2014-07-01,2014,1377.0,1071.52,9.22,7.83,38.48,0,117.92,104.65,116.41,13.27,1.51,25.18,242.97,317.71,1921.49,129,-0.007235921586176808,-0.01052748793831082,0.002341616784799161,-0.0013559324111360738,1.2699999999999996,0.8200000000000001,-0.46999999999999886
130,2014-07-02,2014,1378.0,1066.62,8.52,7.82,38.73,0,113.61,104.87,113.1,8.74,0.5,22.03,250.89,314.93,1887.15,130,0.0007259528449496955,-0.004583430999090865,0.006475867729155205,-0.03723489785921341,-4.529999999999999,-1.01,-0.7000000000000011
131,2014-07-03,2014,1406.0,1082.82,8.73,7.76,38.97,0,114.98,104.93,113.31,10.05,1.67,18.0,253.67,316.95,1917.44,131,0.02011562079700635,0.015073979038612961,0.0061776258239572,0.011986669613332168,1.3100000000000005,1.17,0.21000000000000085
132,2014-07-04,2014,1398.0,1071.3,9.37,7.75,39.43,0,117.41,107.13,117.13,10.28,0.28,24.63,248.34,333.0,1867.5,132,-0.005706149576854891,-0.010695884932749422,0.011734828538918052,0.02091388244697523,0.22999999999999865,-1.39,0.6399999999999988
133,2014-07-07,2014,1428.0,1077.35,9.0,7.87,39.58,0,111.18,106.35,109.69,4.83,1.49,16.14,236.08,304.03,1851.61,133,0.02123222010577397,0.005631457881730029,0.0037969922848835047,-0.05452157311679695,-5.449999999999999,1.21,-0.3699999999999992
134,2014-07-08,2014,1384.0,1038.76,8.54,7.78,39.56,0,113.25,105.37,110.64,7.89,2.61,22.42,251.09,325.07,1859.49,134,-0.03129700672191493,-0.03647662807144769,-0.0005054334199079413,0.01844725483782028,3.0599999999999996,1.1199999999999999,-0.46000000000000085
135,2014-07-09,2014,1397.0,1043.08,8.84,8.03,40.39,0,114.49,103.94,114.28,10.55,0.22,24.66,248.68,325.17,1768.83,135,0.009349223079347269,0.004150180802211523,0.02076372282080996,0.010889718572577145,2.660000000000001,-2.3899999999999997,0.3000000000000007
136,2014-07-10,2014,1401.0,1040.75,9.62,7.92,40.66,0,113.21,105.8,110.55,7.41,2.66,15.44,241.59,318.2,1903.21,136,0.002859187080044734,-0.0022362678059213437,0.0066625786248790675,-0.011242981845702715,-3.1400000000000006,2.44,0.7799999999999994
137,2014-07-11,2014,1412.0,1043.63,6.75,8.09,40.7,0,112.56,106.3,112.21,6.26,0.35,16.15,259.86,298.55,1908.55,137,0.007820871716180733,0.0027634134205358762,0.0009832842483490367,-0.005758088283884355,-1.1500000000000004,-2.31,-2.869999999999999
138,2014-07-14,2014,1423.0,1036.19,8.95,7.91,40.82,0,110.41,105.22,107.6,5.18,2.8,20.3,240.69,305.37,1839.15,138,0.007760180036664899,-0.007154495808094019,0.0029440649331493596,-0.019285703355087946,-1.08,2.4499999999999997,2.1999999999999993
139,2014-07-15,2014,1402.0,1016.32,8.33,7.91,41.36,0,113.97,105.03,112.08,8.94,1.88,17.85,248.24,353.06,1967.29,139,-0.01486753049531675,-0.01936226450886558,0.01314207281847457,0.03173454641659834,3.76,-0.9199999999999999,-0.6199999999999992
140,2014-07-16,2014,1384.0,997.77,9.62,8.01,41.7,0,109.31,107.12,108.96,2.19,0.36,18.17,258.85,333.67,1877.81,140,-0.012921931416920884,-0.0184207503492404,0.008186898604582549,-0.041747373561899614,-6.75,-1.52,1.2899999999999991
141,2014-07-17,2014,1391.0,998.24,7.69,7.95,41.45,0,110.11,107.3,109.99,2.82,0.12,14.32,250.86,334.11,1843.96,141,0.005045055745828364,0.00047093953305576974,-0.0060132472234522005,0.007291983819755821,0.6299999999999999,-0.24,-1.9299999999999988
142,2014-07-18,2014,1407.0,1004.38,8.4,8.06,41.76,0,111.12,106.47,109.08,4.65,2.04,15.11,238.16,313.24,1942.71,142,0.011436865190946222,0.006131986337195805,0.007451061993079211,0.009130832320588311,1.8300000000000005,1.92,0.71
143,2014-07-21,2014,1426.0,1003.93,7.49,8.13,42.57,0,108.19,104.46,105.98,3.73,2.21,17.8,255.84,332.63,1927.59,143,0.013413543859852162,-0.00044813799416587585,0.019210836265677766,-0.026721757746606123,-0.9200000000000004,0.16999999999999993,-0.9100000000000001
144,2014-07-22,2014,1384.0,969.54,9.3,8.11,43.24,0,108.34,105.43,107.53,2.91,0.81,19.14,246.55,326.01,1852.59,144,-0.029895464796626747,-0.03485584449329515,0.015616212930946727,0.0013854895302705117,-0.8199999999999998,-1.4,1.8100000000000005
145,2014-07-23,2014,1390.0,968.88,9.09,8.14,43.11,0,110.88,104.47,109.12,6.41,1.76,17.59,250.71,320.14,1897.32,145,0.004325889947122796,-0.0006809669994165546,-0.0030110040119644133,0.023174105211840157,3.5,0.95,-0.21000000000000085
146,2014-07-24,2014,1423.0,987.61,8.82,8.1,43.04,0,107.15,104.85,106.19,2.3,0.96,21.88,246.16,334.4,1932.36,146,0.023463571965114838,0.01914711776387179,-0.0016250729055142799,-0.034218813522007174,-4.11,-0.8,-0.2699999999999996
147,2014-07-25,2014,1390.0,959.8,8.48,8.0,43.37,0,108.66,105.19,107.71,3.47,0.95,15.88,257.38,331.39,1853.93,147,-0.023463571965114838,-0.028562953552521364,0.007638041993745848,0.013994019203790842,1.1700000000000004,-0.010000000000000009,-0.33999999999999986
148,2014-07-28,2014,1396.0,950.51,8.25,8.17,43.82,0,105.4,105.82,103.53,-0.42,1.86,19.8,239.89,311.98,1882.77,148,0.004307257197580405,-0.009726246772467029,0.010322376320045734,-0.030461105016114765,-3.89,0.9100000000000001,-0.23000000000000043
149,2014-07-29,2014,1435.0,972.89,8.99,8.14,44.11,0,105.76,104.58,105.76,1.18,0.0,15.67,255.92,329.78,1940.48,149,0.02755384487140411,0.023272340728210494,0.0065961799495277695,0.0034097399961146024,1.5999999999999999,-1.86,0.7400000000000002
150,2014-07-30,2014,1413.0,953.48,9.73,8.04,44.72,0,103.68,106.13,100.85,-2.46,2.82,16.09,249.13,344.47,1993.65,150,-0.015449745509194202,-0.020152573913359895,0.013734314729995312,-0.019863143499412317,-3.6399999999999997,2.82,0.7400000000000002
151,2014-07-31,2014,1413.0,948.97,9.3,8.06,43.98,0,103.16,110.39,102.9,-7.23,0.27,25.72,242.64,326.38,1894.9,151,0.0,-0.0047412635796710845,-0.016685843720228632,-0.005028051590819871,-4.7700000000000005,-2.55,-0.4299999999999997
152,2014-08-01,2014,1442.0,964.45,7.1,8.1,45.34,0,106.32,105.96,103.33,0.36,2.99,18.67,258.36,327.52,1935.08,152,0.020315935160367005,0.016180804783391345,0.030454659952768193,0.030172233391845715,7.590000000000001,2.72,-2.200000000000001
153,2014-08-04,2014,1402.0,928.09,8.62,8.24,46.11,0,104.24,102.95,103.79,1.29,0.45,20.98,257.43,318.02,1969.2,153,-0.02813125025035923,-0.038429279827951746,0.016840201139231237,-0.019757481588400516,0.93,-2.54,1.5199999999999996
154,2014-08-05,2014,1398.0,923.02,9.42,8.18,45.51,0,107.41,105.16,105.29,2.25,2.13,24.93,250.95,315.68,1858.2,154,-0.0028571448007799205,-0.005477808101830739,-0.01309776419006381,0.02995735479336581,0.96,1.68,0.8000000000000007
155,2014-08-06,2014,1448.0,952.72,8.61,8.19,45.29,0,102.89,105.69,101.12,-2.81,1.76,17.86,240.75,326.6,1974.05,155,0.03514065015190582,0.03167014871927343,-0.004845824460427917,-0.04299283122223674,-5.0600000000000005,-0.3699999999999999,-0.8100000000000005
156,2014-08-07,2014,1424.0,934.05,8.9,8.19,46.17,0,105.23,105.37,103.81,-0.14,1.42,17.45,236.18,321.5,1796.4,156,-0.016713480973740147,-0.019791081473169214,0.01924397895077501,0.02248797436500194,2.67,-0.3400000000000001,0.2900000000000009
157,2014-08-08,2014,1432.0,936.22,9.93,8.19,45.99,0,103.01,103.08,102.5,-0.07,0.51,18.06,256.79,329.78,1954.97,157,0.005602255548669888,0.002320521607847681,-0.0039062549670649815,-0.021322359857118833,0.07,-0.9099999999999999,1.0299999999999994
158,2014-08-11,2014,1416.0,916.83,9.9,8.17,46.13,0,104.91,104.04,102.58,0.88,2.33,16.22,247.52,309.7,1920.13,158,-0.011236073266926105,-0.020928423656224382,0.0030395160178966485,0.018276768847792724,0.95,1.82,-0.02999999999999936
159,2014-08-12,2014,1419.0,916.34,7.61,8.34,46.11,0,104.71,102.04,101.8,2.68,2.91,16.65,250.59,309.14,1938.8,159,0.0021164029063776013,-0.0005345930946605293,-0.0004336513511149498,-0.001908215444023753,1.8000000000000003,0.5800000000000001,-2.29
160,2014-08-13,2014,1409.0,907.09,8.91,8.21,46.46,0,103.93,100.48,103.38,3.45,0.55,19.37,250.31,334.96,1900.95,160,-0.007072165261362784,-0.010145801426274303,0.007561881123648639,-0.007477028699040211,0.77,-2.3600000000000003,1.2999999999999998
161,2014-08-14,2014,1427.0,915.55,8.95,8.31,46.83,0,102.89,103.86,100.76,-0.98,2.13,22.16,233.79,324.61,1994.65,161,0.012694105578156645,0.009283304170463857,0.007932295853187554,-0.010057139212611865,-4.43,1.5799999999999998,0.03999999999999915
162,2014-08-15,2014,1436.0,918.48,10.09,8.29,47.24,0,107.21,106.09,106.48,1.12,0.72,15.16,251.69,304.11,1869.63,162,0.006287132131332918,0.0031951521978337283,0.008716968133711145,0.041129071480429324,2.1,-1.41,1.1400000000000006
163,2014-08-18,2014,1426.0,903.49,8.17,8.43,47.45,0,103.49,103.7,101.84,-0.2,1.65,19.55,247.67,310.59,1941.76,163,-0.0069881486339280485,-0.016455087883147534,0.004435533726775187,-0.03531453818806618,-1.32,0.9299999999999999,-1.92
164,2014-08-19,2014,1441.0,910.25,7.75,8.36,47.66,0,106.36,103.78,104.57,2.57,1.78,16.26,260.89,314.9,1864.67,164,0.010463995025280504,0.007454245153133421,0.004415946614658939,0.027354576694737176,2.77,0.13000000000000012,-0.41999999999999993
165,2014-08-20,2014,1434.0,903.27,9.05,8.32,47.5,0,107.05,103.96,104.79,3.08,2.25,17.83,251.71,341.15,1920.17,165,-0.004869574839956314,-0.007697775008883134,-0.0033627606300004054,0.006466448660872537,0.5100000000000002,0.47,1.3000000000000007
166,2014-08-21,2014,1405.0,882.34,9.11,8.49,48.1,0,105.53,103.57,105.26,1.96,0.27,18.05,231.82,293.89,1852.25,166,-0.020430439391719624,-0.02344404279275203,0.01255246607112026,-0.01430074235269263,-1.12,-1.98,0.05999999999999872
167,2014-08-22,2014,1421.0,889.38,8.56,8.36,47.84,0,105.17,101.42,104.37,3.75,0.8,22.43,249.79,323.92,1865.35,167,0.011323546329254697,0.00794712149991561,-0.005420067469339429,-0.0034171841510621803,1.79,0.53,-0.5499999999999989
168,2014-08-25,2014,1416.0,878.53,10.58,8.49,49.07,0,104.22,97.74,101.27,6.48,2.96,23.93,249.76,333.43,1897.47,168,-0.0035248538434355936,-0.012274534591925068,0.02538574045943598,-0.009074039050868343,2.7300000000000004,2.16,2.0199999999999996
169,2014-08-26,2014,1437.0,888.74,8.46,8.59,48.25,0,104.08,99.34,101.78,4.74,2.29,18.87,249.06,312.29,2012.44,169,0.014721611825359915,0.011554673134163806,-0.016852022316817372,-0.0013442152768181614,-1.7400000000000002,-0.6699999999999999,-2.119999999999999
170,2014-08-27,2014,1432.0,883.11,7.72,8.45,48.8,0,103.93,103.01,101.99,0.92,1.95,21.65,246.67,322.71,1976.85,170,-0.0034855385584338094,-0.006354961139523496,0.011334485074106837,-0.0014422386039196766,-3.8200000000000003,-0.3400000000000001,-0.7400000000000011
171,2014-08-28,2014,1426.0,877.08,7.92,8.51,49.65,0,104.37,102.5,103.04,1.87,1.33,17.4,268.59,313.85,1863.94,171,-0.004198746546349774,-0.006851559876237978,0.017268077632079937,0.004224682231630084,0.9500000000000001,-0.6199999999999999,0.20000000000000018
172,2014-08-29,2014,1442.0,883.95,8.1,8.5,49.34,0,102.1,104.05,100.75,-1.95,1.35,15.94,255.21,346.18,1827.88,172,0.011157716870653367,0.007802291671731965,-0.006263279389970844,-0.021989552661341172,-3.8200000000000003,0.020000000000000018,0.17999999999999972
173,2014-09-01,2014,1393.0,846.74,8.01,8.59,49.67,0,103.4,98.34,101.56,5.06,1.83,20.86,255.61,351.68,1883.29,173,-0.034571344065088994,-0.04300681818512242,0.006666018018048447,0.012652236903709202,7.01,0.48,-0.08999999999999986
174,2014-09-02,2014,1417.0,856.44,8.81,8.59,49.74,0,103.06,99.09,102.11,3.97,0.95,16.63,258.06,324.88,1805.32,174,0.017082265910874916,0.011390581004066647,0.0014083092559995514,-0.0032936191742507503,-1.0899999999999994,-0.8800000000000001,0.8000000000000007
175,2014-09-03,2014,1420.0,854.12,8.14,8.68,49.9,0,101.73,101.29,101.58,0.44,0.14,15.73,250.1,329.56,1836.57,175,0.0021149109046261216,-0.002712563631263265,0.0032115643822141493,-0.012989098094420726,-3.5300000000000002,-0.8099999999999999,-0.6699999999999999
176,2014-09-04,2014,1435.0,858.85,9.52,8.58,50.06,0,102.22,98.79,100.29,3.43,1.92,20.72,252.69,334.28,1923.27,176,0.010507977598415152,0.005522585943321445,0.0032012832461552065,0.0048051085344766875,2.99,1.7799999999999998,1.379999999999999
177,2014-09-05,2014,1442.0,858.79,8.85,8.74,50.15,0,103.63,97.85,101.5,5.78,2.13,22.68,249.11,308.81,1876.76,177,0.004866189651172803,-6.986330083691428e-05,0.00179622840431648,0.013699509855991998,2.35,0.20999999999999996,-0.6699999999999999
178,2014-09-08,2014,1438.0,843.83,9.71,8.82,50.51,0,103.43,96.51,102.95,6.92,0.49,18.99,260.91,333.0,1856.14,178,-0.0027777795639023495,-0.017573369275283746,0.007152822072016729,-0.0019318078064136657,1.1399999999999997,-1.64,0.8600000000000012
179,2014-09-09,2014,1418.0,827.65,10.67,8.72,51.65,0,101.64,96.74,99.57,4.89,2.07,24.01,246.47,311.51,1885.06,179,-0.014005831188919515,-0.019360692800739265,0.022318859085686427,-0.01745789693774924,-2.0300000000000002,1.5799999999999998,0.9599999999999991
180,2014-09-10,2014,1449.0,841.91,10.61,8.65,51.01,0,104.76,96.94,102.23,7.82,2.53,15.39,250.03,323.3,1920.79,180,0.021626235228609403,0.017082760462138857,-0.012468503630812755,0.030234861187548034,2.9300000000000006,0.45999999999999996,-0.0600000000000005
181,2014-09-11,2014,1446.0,836.13,8.94,8.73,52.16,0,106.08,94.85,103.6,11.23,2.48,20.09,255.85,336.64,1859.72,181,-0.0020725396019720677,-0.006889016780511348,0.02229422568356254,0.012521506798041315,3.41,-0.04999999999999982,-1.67
182,2014-09-12,2014,1421.0,817.37,8.87,8.74,52.01,0,102.71,93.08,101.65,9.63,1.06,15.94,241.82,322.95,1875.35,182,-0.017440274621609575,-0.022692234668366673,-0.0028799098334162387,-0.032284043259839024,-1.5999999999999996,-1.42,-0.07000000000000028
183,2014-09-15,2014,1446.0,820.33,9.72,8.94,52.5,0,101.71,96.44,98.77,5.28,2.95,24.8,257.38,336.25,1868.67,183,0.017440274621609575,0.003614829606388703,0.009377161812596846,-0.009783856540208191,-4.3500000000000005,1.8900000000000001,0.8500000000000014
184,2014-09-16,2014,1460.0,824.1,8.84,8.8,53.75,0,103.78,93.55,103.55,10.24,0.23,22.19,245.12,346.84,1928.3,184,0.009635311983672068,0.00458518344351333,0.023530497410193973,0.020147647302088956,4.96,-2.72,-0.8800000000000008
